id,type,name,aliases,region,state,city,lat,lon,facets,what,root,kin,sources,tier,confidence,needs_verification,updated,url
bessingers-bar-b-q,place,Bessinger's Bar-B-Q,Bessinger's BBQ|Bessinger's Bar-Be-Que|Bessinger's Barbeque|Piggy Park Drive-In|Bessinger's — The Barbecue Family,sc-lowcountry|sc,SC,Charleston,32.78697,-80.01177,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1960"", ""styles"": [""sc-mustard""]}","A Bessinger family barbecue house at 1602 Savannah Highway in Charleston's West Ashley. Thomas Bessinger came from Holly Hill to Charleston with his brother Melvin in 1955, opened his own restaurant in 1960, and in 1961 the brothers opened Piggy Park Drive-In on the highway; renamed Bessinger's in 1971, it is run by Thomas's sons Tommy and Michael. It serves chopped pork in the family's mustard sauce, ribs, hash and rice, and a buffet on weekend evenings, and the South Carolina Barbeque Association lists it as 100-Mile Barbecue — a house worth a hundred-mile drive. It is the Charleston branch of the family whose Columbia branch is Maurice's Piggie Park.",,sc-mustard|mustard-sauce|joe-bessinger|maurice-bessinger|maurices-piggie-park|sweatmans-bar-b-que|hash-and-rice|home-team-bbq|south-carolina-barbeque-association,s:web-melvins-our-story|s:web-live5-thomas-bessinger-2023|s:web-abc4-thomas-bessinger-2023|s:web-top100bbq-bessingers|s:web-barbecuetricks-bessingers|s:web-charleston-mag-mustard-migration|s:web-sfa-melvins-legendary-bar-b-q|s:web-baltimore-sun-bessinger-2002|s:web-seattle-times-piggie-park-2002|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/bessingers-bar-b-q/
big-t-bar-b-q,place,Big T Bar-B-Q,Big T's Bar-B-Que|Big T's,sc-midlands,SC,Gadsden,33.8552,-80.76565,"{""state"": ""SC"", ""status"": ""open"", ""fuel"": ""wood"", ""styles"": []}","A Black-owned wood-burning pit on Congaree Road at Gadsden, in lower Richland County below Columbia, run by Larry Brown, known as Teddy and as Big T, who has sold barbecue to the Columbia area for more than thirty years. Logs burn down in a warped burn box behind the smokehouse and the coals are shovelled into low metal pits under pork shoulders. Hash goes over rice, made with pork and offal in the Midlands way. A second house on Garners Ferry Road in Columbia serves the same barbecue from a buffet.",,pork-shoulder|burn-barrel|hash-and-rice|campaign-for-real-barbecue|south-carolina-barbeque-association|adrian-miller,s:web-destination-bbq-big-t|s:web-top100bbq-big-t|s:web-eatokra-big-t|s:web-eatokra|s:web-truecue-sc|s:web-destination-bbq-hash-map|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/big-t-bar-b-q/
bobbee-os-bbq,place,Bobbee O's BBQ,Bobbee O's,nc-piedmont,NC,Charlotte,35.34873,-80.84135,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""2008"", ""fuel"": ""unknown"", ""styles"": []}","A Black-owned barbecue counter on Statesville Road in north Charlotte, opened in 2008 by Bob Steven Roberts after four years working on his sauce. The board runs to pulled pork, ribs, brisket and wings rather than whole hog, and the room is counter service with online ordering. Roberts's niece Chloria Chandler is his business partner. It is one of the few barbecue businesses in Mecklenburg County that the Black-owned business directories carry, and the only one in this project's Charlotte records.",,pork-shoulder|barbecue-sandwich|adrian-miller,s:web-qcitymetro-bobbee-os|s:web-nba-black-owned-charlotte|s:web-eatokra-bobbee-os|s:web-eatokra|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/bobbee-os-bbq/
bobbys-bbq,place,Bobby's BBQ,Bobby's,sc-upstate,SC,Fountain Inn,34.70625,-82.22974,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""2018"", ""fuel"": ""wood"", ""styles"": []}","A Texas-leaning smokehouse on North Main Street in Fountain Inn, Greenville County, owned by Octavius Nelson, called Tay, and his wife Sarah. Brisket, pulled pork, ribs, turkey and house-made sausage come off the pits; there is no hash and no buffet, which sets it apart from most South Carolina barbecue houses. The name is for Tay's father Bobby Nelson Sr. and his brother Bobby Jr., both dead before the business began. A seasoning line came first, in 2010; the restaurant followed.",,pork-shoulder|campaign-for-real-barbecue|lewis-barbecue,s:web-eatbobbys-roots|s:web-eatbobbys-press|s:web-truecue-sc|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/bobbys-bbq/
browns-bar-b-que,place,Brown's Bar-B-Que,Brown's Bar-B-Q|Brown's BBQ|Brown's,sc-pee-dee|sc,SC,Kingstree,33.6943268,-79.8181123,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1981"", ""styles"": [""sc-pee-dee""]}","A farm family's buffet house on the Williamsburg County Highway north of Kingstree, in the Pee Dee, opened in 1981 as a take-out window by Thomas M. Brown Jr., a row-crop farmer, with a dining room added about ten years on. Whole hogs are cooked and chopped, mopped on the pit with a vinegar-and-hot-pepper sauce the family calls barbecue gravy, and set on a long buffet with ribs, smoked ham, barbecued and fried chicken, barbecued and baked turkey, perloo, liver hash and rice, and vegetables the Browns grow themselves — corn, squash, okra, butter beans, collards, cabbage. The Barbeque Association names it among the state's top barbecue houses.",,sc-pee-dee|vinegar-pepper-sauce|whole-hog|hash-and-rice|chicken-bog|texas-pete|pig-pickin|mccabes-bar-b-q|coopers-country-store|scotts-bar-b-que|south-carolina-barbeque-association|southern-foodways-alliance,s:web-sfa-browns-bar-b-q|s:sfa-oral-histories|s:web-destination-bbq-browns|s:web-john-tanner-browns-2024|s:wp-kingstree-south-carolina|s:wp-hash-stew|s:osm|s:web-destination-bbq-hash-map,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/browns-bar-b-que/
bs-barbecue,place,B's Barbecue,B's|B's Barbeque|B's Bar-B-Q,nc-east,NC,Greenville,35.6209409,-77.4173525,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1978"", ""fuel"": ""charcoal"", ""styles"": [""eastern-nc""]}","A whole-hog and chicken pit on the edge of Greenville, Pitt County, in a converted country store on a road the county named for it. Bill McLawhorn, the B, opened it in 1978 with his wife Peggy; their daughters Judy Drach, Tammy Godley and Donna McLawhorn have run it since his death in 2007. There is no telephone, no take-out menu and no closing time: the doors open at nine in the morning and shut when the day's barbecue and chicken are gone, usually early afternoon. Cash or check only. The line forms before opening.",,eastern-nc|whole-hog|barbecue-chicken|chopping-block|sam-jones-bbq|skylight-inn|southern-foodways-alliance,s:web-ourstate-a-day-at-bs|s:web-ourstate-bs-barbecue|s:sfa-bs-barbecue|s:web-truecue-nc|s:web-barbecuebros-nc-trail,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/bs-barbecue/
bums-restaurant,place,Bum's Restaurant,Bum's|Bum's Barbecue|Bum's Restaurant Ayden,nc-east,NC,Ayden,35.4709338,-77.4168893,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1963"", ""fuel"": ""wood"", ""styles"": [""eastern-nc""]}","A wood-fired whole-hog restaurant in downtown Ayden, Pitt County, opened in 1963 by Latham 'Bum' Dennis, of the family that counts Skilton Dennis's 1830 wagon as the start of barbecue for sale here, and run by his son Larry, who cuts the wood, burns the coals and starts around four in the morning. Unlike most eastern pits it keeps a buffet of vegetables cooked that day — collards from the family garden, cabbage pastry, stewed rutabaga, black-eyed peas, boiled potatoes — beside the chopped barbecue. The sign is modest; the smell does the advertising.",,eastern-nc|whole-hog|bum-dennis|skilton-dennis|skylight-inn|sam-jones-bbq|boiled-potatoes|southern-foodways-alliance,s:sfa-bums-restaurant|s:web-ourstate-bums|s:web-truecue-nc,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/bums-restaurant/
buxton-hall-barbecue,place,Buxton Hall Barbecue,Buxton Hall|Buxton Hall Bar-B-Cue,nc-mountains,NC,Asheville,35.5890734,-82.5533593,"{""state"": ""NC"", ""status"": ""closed"", ""founded"": ""2015"", ""fuel"": ""wood"", ""styles"": [""eastern-nc"", ""sc-pee-dee""]}","A whole-hog restaurant that ran from August 2015 to November 22, 2023 in a 1930s roller rink on Banks Avenue in Asheville's South Slope, opened by pitmaster Elliott Moss with Meherwan Irani's Chai Pani restaurant group. Pasture-raised pigs from western North Carolina farms smoked over wood from ten at night to eight in the morning; the plate carried South Carolina hash over rice — the pig's organs and fatty trimmings cooked down to a gravy — beside the chopped hog, with a fried-chicken sandwich, smoked baked beans and pimento cheese, lard-crust pies and banana pudding under meringue. The rink's murals stayed on the walls.",,eastern-nc|sc-pee-dee|whole-hog|hash-and-rice|elliott-moss|banana-pudding,s:web-ourstate-buxton-hall|s:web-smokesheet-buxton-hall-closes|s:web-wlos-chai-pani,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/buxton-hall-barbecue/
cannons-bbq,place,Cannon's BBQ,Cannons BBQ|Cannons BBQ & More|Cannon's,sc-midlands|sc,SC,Little Mountain,34.1962557,-81.4123229,"{""state"": ""SC"", ""status"": ""closed"", ""fuel"": ""wood"", ""styles"": [""sc-mustard""]}","A small barbecue house in a converted mobile home at a five-way crossroads in Little Mountain, Newberry County — the Dutch Fork, the German-settled land between the Broad and Saluda rivers where the Midlands mustard sauce is at home. The Cannons cooked over wood coals they burned down themselves and chopped the pork for a sauce with a concentrated yellow-mustard taste; the ribs fell off the bone, and the hash — the Midlands' stew of pork and onion, here tinged bright yellow with mustard — is what Robert Moss remembered it for. It has closed: Moss, writing in March 2020, called it recently closed.",,sc-mustard|mustard-sauce|hash-and-rice|dutch-fork|robert-moss|hites-bar-b-q,s:web-moss-hash-and-rice-2020|s:web-destination-bbq-update-cannons|s:wp-dutch-fork|s:wp-hash-stew|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/cannons-bbq/
carolina-bar-b-que,place,Carolina Bar-B-Que,Carolina BBQ|Carolina Bar-B-Que of New Ellenton,sc-midlands,SC,New Ellenton,33.4186,-81.68524,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1969"", ""fuel"": ""wood"", ""styles"": [""sc-mustard""]}","A mustard-sauce buffet house on South Main Street in New Ellenton, Aiken County, founded by Willie Mae Walker and her son Jess. She was born Willie Mae Baltzegar, daughter of the Rowesville pitmaster Willie Baltzegar, which puts a pit-cooking line behind the place two generations deep. Pork shoulders cook over wood in smokers out back — not open-pit whole hog. The buffet was twelve dollars in April 2025 and the hash is rust-orange and thick enough to lift on a fork. Thomas Zeigler has run it since about 2022.",,sc-mustard|mustard-sauce|pork-shoulder|hash-and-rice|dukes-bar-b-que|campaign-for-real-barbecue|robert-moss,s:web-thefoodsection-carolina-bbq-2025|s:web-southernflavor-sc-cue-2022|s:web-johntanner-carolina-bbq-2024|s:web-carolina-bbq-new-ellenton|s:web-truecue-sc|s:web-destination-bbq-hash-map|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/carolina-bar-b-que/
clyde-coopers,place,Clyde Cooper's BBQ,Clyde Cooper's Barbecue|Clyde Cooper's|Cooper's,nc-east,NC,Raleigh,35.77627,-78.63816,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1938"", ""fuel"": ""unknown"", ""styles"": [""eastern-nc"", ""lexington""]}","Raleigh's downtown barbecue house since New Year's Day 1938, when Clyde Cooper opened on East Davie Street with fifty dollars borrowed from a brother-in-law; it moved around the corner to 327 South Wilmington Street in 2014 when the old building was lost to development, carrying the awning and the front door with it. It cooks pork shoulders — hand-trimmed, never whole hog — in pits on the upper floor, chops them and dresses them with Cooper's tangy sauce, which the city's tourism office calls a blend of eastern and Lexington ways. Fried chicken, Brunswick stew, collards, hushpuppies, boiled potatoes and banana pudding fill out the board; fried pork skins ride on the tray.",,eastern-nc|lexington|pork-shoulder|pork-skins|barbecue-tray|brunswick-stew|hushpuppies|banana-pudding|sam-jones-bbq|southern-foodways-alliance,s:web-clydecoopersbbq-story|s:sfa-clyde-coopers-barbecue|s:web-visitraleigh-clyde-coopers|s:osm,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/clyde-coopers/
cooks-barbecue,place,Cook's Barbecue,Cook's BBQ|Cooks & BBQ Still Smoking,nc-piedmont,NC,Lexington,35.7089148,-80.2732086,"{""state"": ""NC"", ""status"": ""closed"", ""founded"": ""1969"", ""fuel"": ""wood"", ""styles"": [""lexington""]}","A pork-shoulder pit off Valiant Drive south of Lexington, Davidson County, built by hand in 1969 by Doug Cook on a cul-de-sac plot down the road from his house — a pit and kitchen, a wooden chopping block, a drive-up window — with a dining room he framed from oaks felled on the lot. His son Brandon, born a year after the restaurant, came back as pitmaster in 2001 and kept the original brick pit and the hickory coals. In an October report DavidsonLocal recorded that the restaurant, by then trading as Cooks & BBQ Still Smoking, had announced on July 28 that it was closed indefinitely and would be sold; no reopening is on this disk.",,lexington|pork-shoulder|brick-pit|hickory-and-oak|chopping-block|lexington-dip|lexington-barbecue|bar-b-q-center|rien-fertel,s:sfa-cooks-barbecue|s:web-davidsonlocal-bbq-reopen|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/cooks-barbecue/
coopers-country-store,place,Cooper's Country Store,Cooper's|Burrows's Service Station,sc-pee-dee|sc,SC,Salters,33.5938608,-79.8541999,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1937"", ""fuel"": ""wood"", ""styles"": [""sc-pee-dee""]}","A whitewashed general store on US 521 near Salters, south of Kingstree in Williamsburg County, that sells hardware, groceries, gasoline, diesel, propane, plow points, cast-iron cookware, live crickets — and, from a small meat counter at the back, whole-hog barbecue cooked over wood embers, hash, boiled peanuts and salt-cured country hams. Theron Burrows opened it as an Esso station in 1937; George Cooper built the pit after 1974; his nephew Russell Cooper has run it since 2003. It is a store, not a restaurant, and the barbecue is one more thing it keeps.",,sc-pee-dee|whole-hog|vinegar-pepper-sauce|hash-and-rice|barbecue-sandwich|browns-bar-b-que|southern-foodways-alliance|rien-fertel,s:web-sfa-coopers-country-store|s:sfa-oral-histories|s:web-garden-gun-coopers-2014|s:web-destination-bbq-coopers|s:osm,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/coopers-country-store/
dukes-bar-b-que,place,Dukes Bar-B-Que,Dukes|Duke's Bar-B-Que|Dukes Bar-B-Que Whitman|Dukes Bar-B-Que Chestnut,sc-midlands|sc,SC,Orangeburg,33.4903814,-80.8427238,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1955"", ""fuel"": ""mixed"", ""styles"": [""sc-mustard""]}","The name on a dozen or more buffet houses across the Midlands and Lowcountry, all descended from the sons of Manuel Dukes of Orangeburg County, who learned pit cooking from a Rowesville pitmaster and catered the county's gatherings. In Orangeburg itself the line is Earl Duke's: he opened downtown at Chestnut Street and Columbia Road in 1955 and later moved to Whitman Street, and his sister's family runs a second Dukes on Chestnut Street. Both sell from a buffet line: chopped pork in a mustard-and-ketchup 'rust' sauce, hash over rice — the Midlands' stew of pork and onion — fried and barbecued chicken, and a loaf of sliced white bread at the end.",,sc-mustard|mustard-sauce|hash-and-rice|pork-shoulder|sweet-tea|light-bread|gas-and-electric-cookers|bessingers-bar-b-q|maurices-piggie-park|sweatmans-bar-b-que|southern-foodways-alliance,s:wp-dukes-bar-b-que|s:web-sfa-dukes-bar-b-que|s:sfa-oral-histories|s:web-city-paper-dukes-2011|s:web-destination-bbq-dukes-chestnut|s:web-dukessc-whitman|s:wp-barbecue-in-south-carolina|s:osm|s:web-destination-bbq-hash-map,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/dukes-bar-b-que/
